nt_accession	nt_seq_ID	tip_labels	host_taxon	host_genus	Country	Location	Year	nt_slen	nt_title	original_metaspades_contig_node_IDs	original_sample_ID	read_map_consensus_sample_ID	orf_id	contig_id	morph_mosq_sp	SKA_SNP_dist_dend	verif_mosq_sp	comment	cluster_on_SKA_plot
KT455458	KT455458_Delisea_pulchra_totivirus_IndA	KT455458_Delisea_pulchra_totivirus_IndA	Delisea pulchra	Delisea	Australia	Australia	2014	1704	Delisea pulchra totivirus IndA isolate IndA_12 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KJ573505	KJ573505_Betachrysovirus_botryosphaeriae	KJ573505_Betachrysovirus_botryosphaeriae	Botryosphaeria dothidea	Botryosphaeria	China	China	2012	3655	Botryosphaeria dothidea chrysovirus isolate SNN58 RNA-dependent RNA polymerase (RdRp) gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KT188753	KT188753_Ustilaginoidea_virens_RNA_virus_5	KT188753_Ustilaginoidea_virens_RNA_virus_5	Ustilaginoidea virens	Ustilaginoidea	China	China	2012	5221	Ustilaginoidea virens RNA virus 5 strain F10-338 coat protein (CP) and RNA-dependent RNA polymerase (RdRp) genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LC075489	LC075489_Red_clover_powdery_mildew-associated_totivirus_4	LC075489_Red_clover_powdery_mildew-associated_totivirus_4	Erysiphe trifoliorum	Erysiphe	Japan	Japan: Okayama	2013	4455	Red clover powdery mildew-associated totivirus 4 CP, RdRp genes for capsid protein, RNA dependent RNA polymerase, complete and partial cds, isolate: RPaTV4_6052	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LC075490	LC075490_Red_clover_powdery_mildew-associated_totivirus_5	LC075490_Red_clover_powdery_mildew-associated_totivirus_5	Erysiphe trifoliorum	Erysiphe	Japan	Japan: Okayama	2013	5056	Red clover powdery mildew-associated totivirus 5 genomic RNA, complete genome, isolate: RPaTV5_75-14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LC075491	LC075491_Red_clover_powdery_mildew-associated_totivirus_6	LC075491_Red_clover_powdery_mildew-associated_totivirus_6	Erysiphe trifoliorum	Erysiphe	Japan	Japan: Okayama	2013	5007	Red clover powdery mildew-associated totivirus 6 genomic RNA, complete genome, isolate: RPaTV6_75-22	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LC075492	LC075492_Red_clover_powdery_mildew-associated_totivirus_7	LC075492_Red_clover_powdery_mildew-associated_totivirus_7	Erysiphe trifoliorum	Erysiphe	Japan	Japan: Okayama	2013	4942	Red clover powdery mildew-associated totivirus 7 genomic RNA, complete genome, isolate: RPaTV7_75-7	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LC075493	LC075493_Red_clover_powdery_mildew-associated_totivirus_8	LC075493_Red_clover_powdery_mildew-associated_totivirus_8	Erysiphe trifoliorum	Erysiphe	Japan	Japan: Okayama	2013	5065	Red clover powdery mildew-associated totivirus 8 CP, RdRp genes for capsid protein, RNA dependent RNA polymerase, complete and partial cds, isolate: RPaTV8_85-65	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KT222801	KT222801_Phakopsora_pachyrhizi_mycovirus	KT222801_Phakopsora_pachyrhizi_mycovirus	Phakopsora pachyrhizi	Phakopsora	Germany	Germany	2010	5179	Phakopsora pachyrhizi mycovirus isolate 2383 coat protein (gag) gene, complete cds; and polymerase (pol) gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KT222802	KT222802_Phakopsora_pachyrhizi_mycovirus	KT222802_Phakopsora_pachyrhizi_mycovirus	Phakopsora pachyrhizi	Phakopsora	USA	USA	2014	5119	Phakopsora pachyrhizi mycovirus isolate LA4 truncated coat protein (gag) gene, complete cds; and polymerase (pol) gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KT601108	KT601108_Wallemia_sebi_mycovirus_1	KT601108_Wallemia_sebi_mycovirus_1	Wallemia sebi	Wallemia	Italy	Italy	2014	5857	Wallemia sebi mycovirus 1 cap-pol fusion protein (gp1) gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KT601119	KT601119_Pleosporales_megabirnavirus_1	KT601119_Pleosporales_megabirnavirus_1	Pleosporales	Pleosporales	Italy	Italy	2014	8845	Pleosporales megabirnavirus 1 segment RNA1 133 kDa protein and 122 kDa protein genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
LC061478	LC061478_Yado-nushi_virus_1-A	LC061478_Yado-nushi_virus_1-A	Rosellinia necatrix	Rosellinia	Japan	Japan	NA	8971	Yado-nushi virus 1-A genomic RNA, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KT598241	KT598241_Soybean_leaf-associated_botybirnavirus_1	KT598241_Soybean_leaf-associated_botybirnavirus_1	NA	NA	USA	USA	2008	2385	Soybean leaf-associated botybirnavirus 1 isolate SaBRV1-1 segment RNA2, partial sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KT013296	KT013296_Papaya_meleira_virus	KT013296_Papaya_meleira_virus	NA	NA	Brazil	Brazil: RN, Baraunas	2012	8768	Papaya meleira virus strain RN Brazil, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP782031	KP782031_Alphachrysovirus_brassicae	KP782031_Alphachrysovirus_brassicae	NA	NA	China	China	2014	3639	Brassica campestris chrysovirus 1 isolate Hubei segment RNA1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP893140	KP893140_Magnaporthe_oryzae_virus_3	KP893140_Magnaporthe_oryzae_virus_3	Pyricularia oryzae	Pyricularia	China	China	2011	5181	Magnaporthe oryzae virus 3 strain QSP5, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP642121	KP642121_dsRNA_virus_environmental_sample	KP642121_dsRNA_virus_environmental_sample	Culiseta incidens	Culiseta	USA	USA	2013	7488	DsRNA virus environmental sample clone mill.culi_contig84 proline-alanine-rich protein gene, complete cds; and PArp-RdRp gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP642122	KP642122_dsRNA_virus_environmental_sample	KP642122_dsRNA_virus_environmental_sample	Culiseta incidens	Culiseta	USA	USA	2013	7430	DsRNA virus environmental sample clone mill.culi_contig89 proline-alanine-rich protein gene, complete cds; and PArp-RdRp gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP642123	KP642123_dsRNA_virus_environmental_sample	KP642123_dsRNA_virus_environmental_sample	Ochlerotatus sierrensis	Ochlerotatus	USA	USA	2013	7456	DsRNA virus environmental sample clone pepp.ochl_contig32 proline-alanine-rich protein gene, complete cds; and PArp-RdRp gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP642124	KP642124_dsRNA_virus_environmental_sample	KP642124_dsRNA_virus_environmental_sample	Culiseta incidens	Culiseta	USA	USA	2013	7506	DsRNA virus environmental sample clone smat.culi_contig119 proline-alanine-rich protein gene, complete cds; and PArp-RdRp gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP642125	KP642125_dsRNA_virus_environmental_sample	KP642125_dsRNA_virus_environmental_sample	Culiseta incidens	Culiseta	USA	USA	2013	3677	DsRNA virus environmental sample clone smat.culi_contig1366 proline-alanine-rich protein and PArp-RdRp genes, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KP642128	KP642128_dsRNA_virus_environmental_sample	KP642128_dsRNA_virus_environmental_sample	Aedes aegypti	Aedes	Thailand	Thailand	2008	3210	DsRNA virus environmental sample clone thai.aeae_contig5425 proline-alanine-rich protein and PArp-RdRp genes, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KM657432	KM657432_Rhizoctonia_fumigata_mycovirus	KM657432_Rhizoctonia_fumigata_mycovirus	Rhizoctonia fumigata	Rhizoctonia	China	China	2013	9907	Rhizoctonia fumigata mycovirus isolate C-314 hypothetical protein and putative RNA-dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KF274642	KF274642_Leptopilina_boulardi_Toti-like_virus	KF274642_Leptopilina_boulardi_Toti-like_virus	Leptopilina boulardi	Leptopilina	Italy	Italy	NA	8021	Leptopilina boulardi Toti-like virus strain NSref putative coat protein and RNA-dependent RNA polymerase genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KF757256	KF757256_Leishmania_aethiopica_RNA_virus	KF757256_Leishmania_aethiopica_RNA_virus	Leishmania aethiopica	Leishmania	NA	NA	NA	5193	Leishmania aethiopica RNA virus isolate LRV2-Lae-L494, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KF688736	KF688736_Betachrysovirus_botryosphaeriae	KF688736_Betachrysovirus_botryosphaeriae	Botryosphaeria dothidea	Botryosphaeria	China	China	2013	3654	Botryosphaeria dothidea chrysovirus 1 isolate LW-1 segment RNA 1 putative RNA-dependent RNA polymerase (RdRp) gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KF298277	KF298277_uncultured_virus	KF298277_uncultured_virus	Culicinae	Culicinae	France	France	2011	6557	Uncultured virus isolate acc_9.16 putative RNA-dependent RNA polymerase-like protein and hypothetical protein genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
KC433710	KC433710_Ustilaginoidea_virens_RNA_virus_1	KC433710_Ustilaginoidea_virens_RNA_virus_1	Ustilaginoidea virens	Ustilaginoidea	China	China	2011	5142	Ustilaginoidea virens RNA virus 1, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AB735629	AB735629_Persimmon_latent_virus	AB735629_Persimmon_latent_virus	Diospyros kaki	Diospyros	Japan	Japan:Hiroshima	NA	7475	Persimmon latent virus genomic RNA, complete genome, clone: Kaki13-14	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JQ513382	JQ513382_Sclerotinia_sclerotiorum_dsRNA_mycovirus-L	JQ513382_Sclerotinia_sclerotiorum_dsRNA_mycovirus-L	Sclerotinia sclerotiorum	Sclerotinia	China	China	2008	9124	Sclerotinia sclerotiorum dsRNA mycovirus-L isolate Sunf-M, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JN997472	JN997472_Xanthophyllomyces_dendrorhous_virus_L1A	JN997472_Xanthophyllomyces_dendrorhous_virus_L1A	Phaffia rhodozyma	Phaffia	NA	NA	NA	4655	Xanthophyllomyces dendrorhous virus L1A capsid protein (CP) and RNA-dependent RNA polymerase (RdRp) genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JN997474	JN997474_Xanthophyllomyces_dendrorhous_virus_L1A	JN997474_Xanthophyllomyces_dendrorhous_virus_L1A	Phaffia rhodozyma	Phaffia	NA	NA	NA	3666	Xanthophyllomyces dendrorhous virus L2 capsid protein (CP) and RNA-dependent RNA polymerase (RdRp) genes, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AB620063	AB620063_Rosellinia_necatrix_quadrivirus_1	AB620063_Rosellinia_necatrix_quadrivirus_1	Rosellinia necatrix	Rosellinia	Japan	Japan: Saga	1997	4099	Rosellinia necatrix quadrivirus 1 RdRp gene for RNA dependent RNA polymerase, complete cds, segment 3	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JN624781	JN624781_Piscine_myocarditis_virus_TT-2012	JN624781_Piscine_myocarditis_virus_TT-2012	Argentina silus	Argentina	Norway	Norway	2009	1128	Piscine myocarditis virus TT-2012 isolate 285 RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
JN603241	JN603241_Phytophthora_infestans_RNA_virus_3	JN603241_Phytophthora_infestans_RNA_virus_3	Phytophthora infestans	Phytophthora	USA	USA: Florida	2005	8112	Phytophthora infestans RNA virus 3, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HQ343295	HQ343295_Betachrysovirus_fugramineari	HQ343295_Betachrysovirus_fugramineari	Fusarium graminearum	Fusarium	South Korea	South Korea	1998	3580	Fusarium graminearum dsRNA mycovirus-2 isolate 98-8-60 segment RNA 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HQ607514	HQ607514_Trichomonas_vaginalis_virus_2	HQ607514_Trichomonas_vaginalis_virus_2	Trichomonas vaginalis	Trichomonas	USA	USA	1999	4674	Trichomonas vaginalis virus 2 strain TVV2-UR1, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HQ607516	HQ607516_Trichomonas_vaginalis_virus_1	HQ607516_Trichomonas_vaginalis_virus_1	Trichomonas vaginalis	Trichomonas	USA	USA	2002	4678	Trichomonas vaginalis virus 1 strain TVV1-UH9, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HQ228213	HQ228213_Betachrysovirus_fugramineari	HQ228213_Betachrysovirus_fugramineari	Fusarium graminearum	Fusarium	China	China	2005	3581	Fusarium graminearum mycovirus-China 9 segment 1, complete sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GU108588	GU108588_Grapevine_associated_chrysovirus-1	GU108588_Grapevine_associated_chrysovirus-1	NA	NA	USA	USA	2008	2879	Grapevine associated chrysovirus-1 isolate Ctg446 putative RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
FR750563	FR750563_Tolypocladium_cylindrosporum_virus_2	FR750563_Tolypocladium_cylindrosporum_virus_2	Tolypocladium cylindrosporum	Tolypocladium	Spain	Spain:Castilla y Leon	NA	3486	Tolypocladium cylindrosporum virus 2 RdRp gene for RNA dependent RNA polymerase, genomic RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
HQ339954	HQ339954_Piscine_myocarditis_virus_AL_V-708	HQ339954_Piscine_myocarditis_virus_AL_V-708	Salmo salar	Salmo	Norway	Norway	2007	6688	Piscine myocarditis virus AL V-708, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AB558119	AB558119_Rhizophagus_sp__RF1_medium_virus	AB558119_Rhizophagus_sp._RF1_medium_virus	Rhizophagus	Rhizophagus	Japan	Japan:Hokkaido, Rankoshi	NA	4557	Rhizophagus sp. RF1 medium virus genomic RNA, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
EU547739	EU547739_Diplodia_scrobiculata_RNA_virus_1	EU547739_Diplodia_scrobiculata_RNA_virus_1	Diplodia scrobiculata	Diplodia	USA	USA	NA	5018	Diplodia scrobiculata RNA virus 1, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GQ290650	GQ290650_Alphachrysovirus_cryphonectriae	GQ290650_Alphachrysovirus_cryphonectriae	Cryphonectria nitschkei	Cryphonectria	NA	NA	2001	2889	Cryphonectria nitschkei chrysovirus 1 from Cryphonectria nitschkei bs131 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
GQ290652	GQ290652_Alphachrysovirus_cryphonectriae	GQ290652_Alphachrysovirus_cryphonectriae	Cryphonectria nitschkei	Cryphonectria	NA	NA	2001	2889	Cryphonectria nitschkei chrysovirus 1 from Cryphonectria nitschkei BS321 RNA-dependent RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AB429554	AB429554_Lentinula_edodes_mycovirus_HKB	AB429554_Lentinula_edodes_mycovirus_HKB	Lentinula edodes	Lentinula	NA	NA	NA	4281	Lentinula edodes mycovirus HKB RdRp gene for putative RNA-dependent RNA polymerase, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
EU289896	EU289896_Aspergillus_mycovirus_1816	EU289896_Aspergillus_mycovirus_1816	Aspergillus nidulans	Aspergillus	NA	NA	NA	3440	Aspergillus mycovirus 1816 putative RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AM111096	AM111096_Phlebiopsis_gigantea_mycovirus_dsRNA_1	AM111096_Phlebiopsis_gigantea_mycovirus_dsRNA_1	Phlebiopsis gigantea	Phlebiopsis	United Kingdom	United Kingdom:Norfolk, Thetford Forest	NA	11563	Phlebiopsis gigantea mycovirus dsRNA 1 ORF1 and RdRp gene, genomic RNA, isolate TW2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AM111097	AM111097_Phlebiopsis_gigantea_mycovirus_dsRNA_2	AM111097_Phlebiopsis_gigantea_mycovirus_dsRNA_2	Phlebiopsis gigantea	Phlebiopsis	United Kingdom	United Kingdom:Norfolk, Thetford Forest	NA	8727	Phlebiopsis gigantea mycovirus dsRNA 2 partial ORF1 and RdRp gene, genomic RNA, isolate TW2	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DQ494564	DQ494564_Ustilago_maydis_virus_H1	DQ494564_Ustilago_maydis_virus_H1	NA	NA	NA	NA	NA	390	Ustilago maydis virus H1 isolate 110T11 polyprotein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DQ494569	DQ494569_Ustilago_maydis_virus_H1	DQ494569_Ustilago_maydis_virus_H1	NA	NA	NA	NA	NA	390	Ustilago maydis virus H1 isolate 222E21 polyprotein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DQ494571	DQ494571_Ustilago_maydis_virus_H1	DQ494571_Ustilago_maydis_virus_H1	NA	NA	NA	NA	NA	390	Ustilago maydis virus H1 isolate 23E11 polyprotein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DQ494574	DQ494574_Ustilago_maydis_virus_H1	DQ494574_Ustilago_maydis_virus_H1	NA	NA	NA	NA	NA	390	Ustilago maydis virus H1 isolate CM483 polyprotein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DQ494576	DQ494576_Ustilago_maydis_virus_H1	DQ494576_Ustilago_maydis_virus_H1	NA	NA	NA	NA	NA	390	Ustilago maydis virus H1 isolate CT261 polyprotein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DQ494578	DQ494578_Ustilago_maydis_virus_H1	DQ494578_Ustilago_maydis_virus_H1	NA	NA	NA	NA	NA	390	Ustilago maydis virus H1 isolate CT321 polyprotein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DQ494579	DQ494579_Ustilago_maydis_virus_H1	DQ494579_Ustilago_maydis_virus_H1	NA	NA	NA	NA	NA	390	Ustilago maydis virus H1 isolate CT71 polyprotein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DQ494581	DQ494581_Ustilago_maydis_virus_H1	DQ494581_Ustilago_maydis_virus_H1	NA	NA	NA	NA	NA	390	Ustilago maydis virus H1 isolate EEM24 polyprotein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DQ494582	DQ494582_Ustilago_maydis_virus_H1	DQ494582_Ustilago_maydis_virus_H1	NA	NA	NA	NA	NA	390	Ustilago maydis virus H1 isolate EEM661 polyprotein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DQ494586	DQ494586_Ustilago_maydis_virus_H1	DQ494586_Ustilago_maydis_virus_H1	NA	NA	NA	NA	NA	390	Ustilago maydis virus H1 isolate GM56 polyprotein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DQ494589	DQ494589_Ustilago_maydis_virus_H1	DQ494589_Ustilago_maydis_virus_H1	NA	NA	NA	NA	NA	390	Ustilago maydis virus H1 isolate INIM141 polyprotein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DQ494592	DQ494592_Ustilago_maydis_virus_H1	DQ494592_Ustilago_maydis_virus_H1	NA	NA	NA	NA	NA	390	Ustilago maydis virus H1 isolate INIM71 polyprotein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DQ494597	DQ494597_Ustilago_maydis_virus_H1	DQ494597_Ustilago_maydis_virus_H1	NA	NA	NA	NA	NA	390	Ustilago maydis virus H1 isolate MM50 polyprotein gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DQ865186	DQ865186_Alphachrysovirus_cryphonectriae	DQ865186_Alphachrysovirus_cryphonectriae	NA	NA	NA	NA	NA	463	Cryphonectria nitschkei chrysovirus 1 clone 1B RNA-dependent RNA polymerase gene, partial cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AM085134	AM085134_Cherry_chlorotic_rusty_spot_associated_partitivirus	AM085134_Cherry_chlorotic_rusty_spot_associated_partitivirus	NA	NA	Turkey	Turkey:Amasya	NA	4458	Amasya cherry disease-associated mycovirus RdRp gene for putative RNA-dependent RNA polymerase 1, genomic RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
DQ238861	DQ238861_Giardia_lamblia_virus	DQ238861_Giardia_lamblia_virus	NA	NA	China	China	NA	6276	Giardia canis virus from China, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AB176964	AB176964_Magnaporthe_oryzae_virus_1	AB176964_Magnaporthe_oryzae_virus_1	NA	NA	NA	NA	NA	5359	Magnaporthe oryzae virus 1 genomic RNA, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AJ781166	AJ781166_Alphachrysovirus_cerasi	AJ781166_Alphachrysovirus_cerasi	Fungi	Fungi	Turkey	Turkey	NA	3399	Amasya cherry disease associated chrysovirus RdRp gene for putative RNA-dependent RNA polymerase, genomic RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AJ781397	AJ781397_Alphachrysovirus_cerasi	AJ781397_Alphachrysovirus_cerasi	Fungi	Fungi	Italy	Italy:Campania	NA	3399	Cherry chlorotic rusty spot associated chrysovirus RdRp gene for RNA-dependent RNA polymerase, segment 1, genomic RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
AF525216	AF525216_Giardia_lamblia_virus	AF525216_Giardia_lamblia_virus	NA	NA	China	China	NA	6273	Giardia lamblia virus, complete genome	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
X92203	X92203_Cucurbit_yellows-associated_virus	X92203_Cucurbit_yellows-associated_virus	Cucumis sativus	Cucumis	NA	NA	NA	1903	Cucurbit yellows-associated virus partial gene for putative RNA-dependent RNA polymerase, genomic RNA	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
L13218	L13218_Giardia_lamblia_virus	L13218_Giardia_lamblia_virus	Giardia intestinalis	Giardia	NA	NA	NA	6277	Gardiavirus genomic sequence	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
M28353	M28353_Saccharomyces_cerevisiae_virus_L-A	M28353_Saccharomyces_cerevisiae_virus_L-A	NA	NA	NA	NA	NA	4580	Saccharomyces cerevisiae virus L-A L1 segment capsid protein and RNA polymerase gene, complete cds	NA	NA	NA	NA	NA	NA	NA	NA	NA	NA
NA	Andbire_virus_F1046C18F1046	Andbire_virus_F1046C18F1046	Culex sp cinctellus or gelidus or sinensis or tritaeniorhynchus or vishnui.g	Culex	Cambodia	Cambodia:Battambang & Pailin	2019	NA	NA	C18	F1046	F1046	F1046_NODE_18_length_3649_cov_8.459655_3	F1046_NODE_18_length_3649_cov_8.459655	Culex vishnui.g	mixed cluster	Culex sp cinctellus or gelidus or sinensis or tritaeniorhynchus or vishnui.g	cluster dominated by vishnui	cluster9
NA	Aedes_aegypti_toti_like_virus_F1063C6F1002	Aedes_aegypti_toti_like_virus_F1063C6F1002	Aedes aegypti	Aedes	Cambodia	Cambodia:Battambang & Pailin	2019	NA	NA	C6	F1063	F1002	F1063_NODE_6_length_7436_cov_58.881317_3	F1063_NODE_6_length_7436_cov_58.881317	Aedes aegypti	correct	Aedes aegypti	_	cluster26
NA	Aedes_aegypti_toti_like_virus_F1063C6F1002	Aedes_aegypti_toti_like_virus_F1063C6F1002	Aedes aegypti	Aedes	Cambodia	Cambodia:Battambang & Pailin	2019	NA	NA	C6	F1063	F1002	F1063_NODE_6_length_7436_cov_58.881317_3	F1063_NODE_6_length_7436_cov_58.881317	Aedes aegypti	correct	Aedes aegypti	_	cluster26
NA	Aedes_aegypti_toti_like_virus_F1063C6F1063	Aedes_aegypti_toti_like_virus_F1063C6F1063	Aedes aegypti	Aedes	Cambodia	Cambodia:Sihanuokville	2019	NA	NA	C6	F1063	F1063	F1063_NODE_6_length_7436_cov_58.881317_3	F1063_NODE_6_length_7436_cov_58.881317	Aedes aegypti	correct	Aedes aegypti	_	cluster26
NA	Aedes_aegypti_toti_like_virus_F1063C6F1063	Aedes_aegypti_toti_like_virus_F1063C6F1063	Aedes aegypti	Aedes	Cambodia	Cambodia:Sihanuokville	2019	NA	NA	C6	F1063	F1063	F1063_NODE_6_length_7436_cov_58.881317_3	F1063_NODE_6_length_7436_cov_58.881317	Aedes aegypti	correct	Aedes aegypti	_	cluster26
NA	Andiett_virus_F1132C2F1132	Andiett_virus_F1132C2F1132	Culex sp cinctellus or gelidus or sinensis or tritaeniorhynchus or vishnui.g	Culex	Cambodia	Cambodia:Sihanuokville	2019	NA	NA	C2	F1132	F1132	F1132_NODE_2_length_3968_cov_71.654741_2	F1132_NODE_2_length_3968_cov_71.654741	Culex tritaeniorhynchus	mixed cluster	Culex sp cinctellus or gelidus or sinensis or tritaeniorhynchus or vishnui.g	cluster dominated by vishnui	cluster9
NA	Culex_vishnui_subgroup_totivirus_F1143C11F1143	Culex_vishnui_subgroup_totivirus_F1143C11F1143	Culex sp cinctellus or gelidus or sinensis or tritaeniorhynchus or vishnui.g	Culex	Cambodia	Cambodia:Sihanuokville	2019	NA	NA	C11	F1143	F1143	F1143_NODE_11_length_7548_cov_9.055652_2	F1143_NODE_11_length_7548_cov_9.055652	Culex vishnui.g	mixed cluster	Culex sp cinctellus or gelidus or sinensis or tritaeniorhynchus or vishnui.g	cluster dominated by vishnui	cluster9
NA	Aeriandims_virus_subsp1_F1156C2F1045	Aeriandims_virus_subsp1_F1156C2F1045	Culex sp cinctellus or gelidus or sinensis or tritaeniorhynchus or vishnui.g	Culex	Cambodia	Cambodia:Battambang & Pailin	2019	NA	NA	C2	F1156	F1045	F1156_NODE_2_length_7200_cov_572.252624_5	F1156_NODE_2_length_7200_cov_572.252624	Culex vishnui.g	mixed cluster	Culex sp cinctellus or gelidus or sinensis or tritaeniorhynchus or vishnui.g	cluster dominated by vishnui	cluster9
NA	Aeriandims_virus_subsp1_F1156C2F1045	Aeriandims_virus_subsp1_F1156C2F1045	Culex sp cinctellus or gelidus or sinensis or tritaeniorhynchus or vishnui.g	Culex	Cambodia	Cambodia:Battambang & Pailin	2019	NA	NA	C2	F1156	F1045	F1156_NODE_2_length_7200_cov_572.252624_5	F1156_NODE_2_length_7200_cov_572.252624	Culex vishnui.g	mixed cluster	Culex sp cinctellus or gelidus or sinensis or tritaeniorhynchus or vishnui.g	cluster dominated by vishnui	cluster9
NA	Aeriandims_virus_subsp1_F1156C2F1045	Aeriandims_virus_subsp1_F1156C2F1045	Culex sp cinctellus or gelidus or sinensis or tritaeniorhynchus or vishnui.g	Culex	Cambodia	Cambodia:Battambang & Pailin	2019	NA	NA	C2	F1156	F1045	F1156_NODE_2_length_7200_cov_572.252624_5	F1156_NODE_2_length_7200_cov_572.252624	Culex vishnui.g	mixed cluster	Culex sp cinctellus or gelidus or sinensis or tritaeniorhynchus or vishnui.g	cluster dominated by vishnui	cluster9
