target	accession1	rdrp_scan_orf_id	accession2	evalue_full_seq	score_full_seq	bias_full_seq	evalue_best_dom	score_best_dom	bias_best_dom	dom_num_estim_exp	dom_num_estim_reg	dom_num_estim_clu	dom_num_estim_ov	dom_num_estim_env	dom_num_estim_dom	dom_num_estim_rep	dom_num_estim_inc	description_of_target	contig_id	contig_set	orf_start	orf_end	orf_sense	orf_len
ALL_NCBI_Palmdb_RdRp.Insthoviricetes.0.4.fasta	-	F1185_NODE_614_length_2028_cov_39.743031_5	-	0.0073	6.6	15.9	0.015	5.6	15.9	14	1	0	0	1	1	1	1	-	F1185_NODE_614_length_2028_cov_39.743031	N	2028	436	REVERSE	1592
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1185_NODE_738_length_1920_cov_1.893834_1	-	0.00039	11	0	0.00058	10.4	0	12	1	0	0	1	1	1	1	-	F1185_NODE_738_length_1920_cov_1.893834	N	2	1717	FORWARD	1715
ALL_NCBI_Palmdb_RdRp.Yunchangviricetes.0.4.fasta	-	F1185_NODE_1327_length_1590_cov_8.321173_3	-	0.0022	8.7	10.3	0.0038	7.9	10.3	13	1	0	0	1	1	1	1	-	F1185_NODE_1327_length_1590_cov_8.321173	N	1590	148	REVERSE	1442
ALL_FINAL_RdRp_cores_0.3.clstr_955.Palmdb.0.4.fasta	-	F1185_NODE_1814_length_1417_cov_3.275330_2	-	0.00086	10	0	0.0012	9.5	0	11	1	0	0	1	1	1	1	-	F1185_NODE_1814_length_1417_cov_3.275330	N	1332	1	REVERSE	1331
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1347_NODE_3_length_2331_cov_1398.506591_1	-	2.8e-129	425.2	8.1	3.4e-129	424.9	8.1	1	1	0	0	1	1	1	1	-	F1347_NODE_3_length_2331_cov_1398.506591	G	55	2007	FORWARD	1952
Permutotetraviridae.ALL_RdRp_Palmdb_0.4.fasta	-	F1348_NODE_1_length_5392_cov_35676.523328_1	-	1.5e-157	517	0	2.3e-157	516.5	0	12	1	0	0	1	1	1	1	-	F1348_NODE_1_length_5392_cov_35676.523328	N	5251	2060	REVERSE	3191
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1349_NODE_35_length_2123_cov_45.847195_1	-	6.8e-51	166.1	16	8.7e-51	165.8	16	1	1	0	0	1	1	1	1	-	F1349_NODE_35_length_2123_cov_45.847195	N	2123	42	REVERSE	2081
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1351_NODE_58_length_1230_cov_9.257872_1	-	0.0026	8.5	17.7	0.0024	8.6	17.7	11	1	0	0	1	1	1	1	-	F1351_NODE_58_length_1230_cov_9.257872	N	41	1228	FORWARD	1187
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1352_NODE_2_length_15650_cov_128.103110_1	-	6.1e-111	364.6	17.4	6.1e-111	364.6	17.4	31	3	0	0	3	3	3	1	-	F1352_NODE_2_length_15650_cov_128.103110	G	24	15602	FORWARD	15578
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1352_NODE_3_length_14598_cov_105.777212_1	-	2.5e-157	518.1	13.9	2.5e-157	518.1	13.9	69	8	1	1	9	9	9	2	-	F1352_NODE_3_length_14598_cov_105.777212	G	2	14554	FORWARD	14552
ALL_NCBI_Palmdb_RdRp.Patatavirales.0.4.fasta	-	F1161_NODE_727_length_1949_cov_1.761352_1	-	0.00042	10.9	4.3	0.00058	10.5	4.3	11	1	0	0	1	1	1	1	-	F1161_NODE_727_length_1949_cov_1.761352	N	1947	1	REVERSE	1946
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1161_NODE_3382_length_1119_cov_2.171992_1	-	1.6e-82	270.6	1.6	1.8e-82	270.4	1.6	1	1	0	0	1	1	1	1	-	F1161_NODE_3382_length_1119_cov_2.171992	N	1119	118	REVERSE	1001
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1161_NODE_4189_length_1011_cov_1.326360_1	-	0.00092	9.8	0	0.00092	9.8	0	11	1	0	0	1	1	1	1	-	F1161_NODE_4189_length_1011_cov_1.326360	N	3	1010	FORWARD	1007
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1361_NODE_262_length_2334_cov_50.104871_1	-	9.4e-132	433.4	19.1	1.2e-131	433	19.1	11	1	0	0	1	1	1	1	-	F1361_NODE_262_length_2334_cov_50.104871	G	2312	291	REVERSE	2021
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta	-	F1472_NODE_1_length_7201_cov_146.442065_1	-	1.8e-76	250.8	21.3	1.8e-76	250.8	21.3	2	2	0	0	2	2	2	1	-	F1472_NODE_1_length_7201_cov_146.442065	G	27	7091	FORWARD	7064
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1378_NODE_26_length_4447_cov_2.408015_3	-	0.00073	10.7	0	0.0011	10.2	0	12	1	0	0	1	1	1	1	-	F1378_NODE_26_length_4447_cov_2.408015	N	2483	585	REVERSE	1898
ALL_FINAL_RdRp_cores_0.3.clstr_652.Palmdb.0.4.fasta	-	F1379_NODE_1914_length_1697_cov_3.619976_1	-	0.0068	7.3	11.9	0.0096	6.8	11.9	12	1	0	0	1	1	1	1	-	F1379_NODE_1914_length_1697_cov_3.619976	N	1572	157	REVERSE	1415
ALL_FINAL_RdRp_cores_0.3.clstr_378.Palmdb.0.4.fasta	-	F1282_NODE_1575_length_2005_cov_3.755385_2	-	0.00045	10.6	0	0.00072	9.9	0	13	1	0	0	1	1	1	1	-	F1282_NODE_1575_length_2005_cov_3.755385	N	1	2004	FORWARD	2003
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1282_NODE_1673_length_1957_cov_17.496845_2	-	1.5e-05	16.1	10.9	1.9e-05	15.8	10.9	11	1	0	0	1	1	1	1	-	F1282_NODE_1673_length_1957_cov_17.496845	N	2	1804	FORWARD	1802
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1282_NODE_2009_length_1837_cov_7.042649_1	-	9.2e-05	13.2	0.9	0.00013	12.7	0.9	12	1	0	0	1	1	1	1	-	F1282_NODE_2009_length_1837_cov_7.042649	N	1	1836	FORWARD	1835
ALL_FINAL_RdRp_cores_0.3.clstr_1039.Palmdb.0.4.fasta	-	F1012_NODE_1011_length_1609_cov_2.233591_1	-	0.0028	8.3	2	0.0033	8.1	0.2	19	3	0	0	3	3	3	1	-	F1012_NODE_1011_length_1609_cov_2.233591	N	1609	2	REVERSE	1607
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1012_NODE_1456_length_1408_cov_1.715447_2	-	1.8e-06	19.2	46.9	2e-06	19.1	46.9	12	1	0	0	1	1	1	1	-	F1012_NODE_1456_length_1408_cov_1.715447	N	259	1407	FORWARD	1148
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1012_NODE_1800_length_1292_cov_2.614390_1	-	0.00021	12.4	0.4	0.00025	12.1	0.4	11	1	0	0	1	1	1	1	-	F1012_NODE_1800_length_1292_cov_2.614390	N	1076	3	REVERSE	1073
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1362_NODE_2566_length_938_cov_4.134768_1	-	7.4e-63	205.2	1.9	9.4e-63	204.9	1.9	1	1	0	0	1	1	1	1	-	F1362_NODE_2566_length_938_cov_4.134768	N	3	938	FORWARD	935
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1498_NODE_595_length_1742_cov_7.585062_2	-	0.00013	12.5	4.8	0.00016	12.2	4.8	1	1	0	0	1	1	1	1	-	F1498_NODE_595_length_1742_cov_7.585062	N	1742	3	REVERSE	1739
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1498_NODE_1118_length_1354_cov_2.438799_2	-	1.6e-06	18.8	15.7	1.8e-06	18.6	15.7	11	1	0	0	1	1	1	1	-	F1498_NODE_1118_length_1354_cov_2.438799	N	1353	1	REVERSE	1352
ALL_NCBI_Palmdb_RdRp.Sobelivirales.0.4.fasta	-	F1502_NODE_85_length_2916_cov_12.682279_2	-	5e-112	368.3	13.3	6.3e-112	368	13.3	1	1	0	0	1	1	1	1	-	F1502_NODE_85_length_2916_cov_12.682279	G	1381	2856	FORWARD	1475
ALL_NCBI_Palmdb_RdRp.Amarillovirales.0.4.fasta	-	F1557_NODE_3853_length_1016_cov_2.500520_2	-	0.00027	11.8	0	0.00037	11.4	0	13	1	0	0	1	1	1	1	-	F1557_NODE_3853_length_1016_cov_2.500520	N	12	1016	FORWARD	1004
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1559_NODE_15_length_3431_cov_895.395438_2	-	4.5e-50	163.4	21.8	6.1e-50	163	21.8	1	1	0	0	1	1	1	1	-	F1559_NODE_15_length_3431_cov_895.395438	G	2712	58	REVERSE	2654
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1559_NODE_16_length_3429_cov_142.246888_1	-	8.5e-45	145.9	1.9	2.7e-44	144.2	2.1	14	1	1	0	1	1	1	1	-	F1559_NODE_16_length_3429_cov_142.246888	G	1	3387	FORWARD	3386
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1559_NODE_20_length_3169_cov_114.399807_1	-	1.2e-70	231.3	0.4	1.5e-70	231	0.4	1	1	0	0	1	1	1	1	-	F1559_NODE_20_length_3169_cov_114.399807	G	3	2957	FORWARD	2954
ALL_NCBI_Palmdb_RdRp.Amarillovirales.0.4.fasta	-	F1284_NODE_652_length_1536_cov_5.937880_2	-	7.4e-05	13.7	0	8e-05	13.6	0	12	1	0	0	1	1	1	1	-	F1284_NODE_652_length_1536_cov_5.937880	N	2	1534	FORWARD	1532
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1284_NODE_972_length_1327_cov_15.664308_2	-	0.0069	7.1	4.3	0.009	6.7	4.3	11	1	0	0	1	1	1	1	-	F1284_NODE_972_length_1327_cov_15.664308	N	3	1298	FORWARD	1295
ALL_NCBI_Palmdb_RdRp.Tymovirales.0.4.fasta	-	F1396_NODE_2855_length_1043_cov_21.742915_1	-	0.0017	9	9.3	0.0023	8.6	9.3	1	1	0	0	1	1	1	1	-	F1396_NODE_2855_length_1043_cov_21.742915	N	2	910	FORWARD	908
ALL_NCBI_Palmdb_RdRp.Insthoviricetes.0.4.fasta	-	F1398_NODE_269_length_2478_cov_48.295089_1	-	6.3e-200	658.3	1.3	8.2e-200	657.9	1.3	1	1	0	0	1	1	1	1	-	F1398_NODE_269_length_2478_cov_48.295089	N	70	2433	FORWARD	2363
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1534_NODE_4515_length_1092_cov_1.685632_1	-	0.002	8.8	10.7	0.0024	8.6	10.7	1	1	0	0	1	1	1	1	-	F1534_NODE_4515_length_1092_cov_1.685632	N	2	1000	FORWARD	998
ALL_NCBI_Palmdb_RdRp.Insthoviricetes.0.4.fasta	-	F1534_NODE_5473_length_969_cov_2.100656_1	-	0.00075	9.9	7.9	0.0011	9.3	7.9	11	1	0	0	1	1	1	1	-	F1534_NODE_5473_length_969_cov_2.100656	N	2	967	FORWARD	965
ALL_NCBI_Palmdb_RdRp.Monjiviricetes_1.0.4.fasta	-	F1535_NODE_4_length_12152_cov_28.768951_4	-	3.2e-190	626.5	0	3.2e-190	626.5	0	19	2	0	0	2	2	2	1	-	F1535_NODE_4_length_12152_cov_28.768951	N	5624	11932	FORWARD	6308
ALL_FINAL_RdRp_cores_0.3.clstr_652.Palmdb.0.4.fasta	-	F1535_NODE_208_length_3031_cov_5.238239_1	-	0.0012	9.8	17.3	0.0019	9.1	17.3	12	1	0	0	1	1	1	1	-	F1535_NODE_208_length_3031_cov_5.238239	N	1001	3	REVERSE	998
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1535_NODE_564_length_2142_cov_6.297556_1	-	0.00022	12.2	0.2	0.00045	11.1	0	16	2	0	0	2	2	2	1	-	F1535_NODE_564_length_2142_cov_6.297556	N	3	1859	FORWARD	1856
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1393_NODE_79_length_3716_cov_3.459710_1	-	7.9e-07	20.2	0	1.2e-06	19.6	0	13	1	0	0	1	1	1	1	-	F1393_NODE_79_length_3716_cov_3.459710	N	3193	122	REVERSE	3071
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1393_NODE_185_length_3014_cov_3.796553_2	-	1.1e-05	16.1	0.9	6.3e-05	13.7	0.1	2	2	0	0	2	2	2	2	-	F1393_NODE_185_length_3014_cov_3.796553	N	947	3013	FORWARD	2066
ALL_NCBI_Palmdb_RdRp.Tolivirales_Cter_GDD.0.4.fasta	-	F1393_NODE_1945_length_1396_cov_1.429530_2	-	0.00038	11.3	0.2	0.00054	10.7	0.2	11	1	0	0	1	1	1	1	-	F1393_NODE_1945_length_1396_cov_1.429530	N	1042	2	REVERSE	1040
ALL_NCBI_Palmdb_RdRp.Chunqiuviricetes.0.4.fasta	-	F1393_NODE_2319_length_1287_cov_2.840909_1	-	0.00026	11.5	0.1	0.00051	10.5	0.1	14	1	0	0	1	1	1	1	-	F1393_NODE_2319_length_1287_cov_2.840909	N	1285	215	REVERSE	1070
Kitrinoviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1395_NODE_27_length_4537_cov_5.129630_2	-	1.6e-08	25.7	0	4.8e-06	17.5	0	25	2	0	0	2	2	2	2	-	F1395_NODE_27_length_4537_cov_5.129630	N	4535	378	REVERSE	4157
ALL_NCBI_Palmdb_RdRp.Tymovirales.0.4.fasta	-	F1395_NODE_90_length_3366_cov_4.830263_1	-	0.001	9.7	1.9	0.0017	9	1.9	12	1	0	0	1	1	1	1	-	F1395_NODE_90_length_3366_cov_4.830263	N	657	3365	FORWARD	2708
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1395_NODE_195_length_2846_cov_11.463991_1	-	4.8e-111	364.9	0.2	9.1e-110	360.7	0	2	2	0	0	2	2	2	1	-	F1395_NODE_195_length_2846_cov_11.463991	G	281	2755	FORWARD	2474
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1151_NODE_1260_length_1340_cov_2.986770_2	-	1.4e-06	19	18.5	1.6e-06	18.9	18.5	1	1	0	0	1	1	1	1	-	F1151_NODE_1260_length_1340_cov_2.986770	N	1339	2	REVERSE	1337
ALL_FINAL_RdRp_cores_0.3.clstr_561.Palmdb.0.4.fasta	-	F1152_NODE_159_length_2709_cov_6.706858_3	-	0.00027	12	9.7	0.00046	11.2	9.7	13	1	0	0	1	1	1	1	-	F1152_NODE_159_length_2709_cov_6.706858	N	250	2709	FORWARD	2459
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1152_NODE_346_length_2237_cov_3.965628_1	-	0.00012	12.6	58.7	0.00015	12.3	58.7	11	1	0	0	1	1	1	1	-	F1152_NODE_346_length_2237_cov_3.965628	N	2	2236	FORWARD	2234
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1590_NODE_975_length_1468_cov_3.616419_1	-	0.00016	12.4	1.3	0.00024	11.8	1.3	12	1	0	0	1	1	1	1	-	F1590_NODE_975_length_1468_cov_3.616419	N	2	1468	FORWARD	1466
ALL_NCBI_Palmdb_RdRp.Amarillovirales.0.4.fasta	-	F1335_NODE_10_length_10737_cov_757.789833_2	-	1e-102	337.2	5.2	1.7e-102	336.5	5.2	12	1	0	0	1	1	1	1	-	F1335_NODE_10_length_10737_cov_757.789833	G	10612	578	REVERSE	10034
ALL_NCBI_Palmdb_RdRp.Picornavirales.0.4.fasta	-	F1469_NODE_141_length_3934_cov_6.401908_1	-	0.0018	8.7	6.3	0.0026	8.2	6.3	13	1	0	0	1	1	1	1	-	F1469_NODE_141_length_3934_cov_6.401908	N	3233	1785	REVERSE	1448
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1469_NODE_738_length_2404_cov_1.864198_1	-	1.5e-95	313.5	3.9	1.9e-95	313.1	3.9	1	1	0	0	1	1	1	1	-	F1469_NODE_738_length_2404_cov_1.864198	N	2	2341	FORWARD	2339
ALL_NCBI_Palmdb_RdRp.Monjiviricetes_1.0.4.fasta	-	F1469_NODE_1254_length_1943_cov_3.096398_1	-	8.3e-59	191.8	3.7	1.2e-58	191.3	3.7	12	1	0	0	1	1	1	1	-	F1469_NODE_1254_length_1943_cov_3.096398	N	162	1943	FORWARD	1781
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1561_NODE_1_length_7724_cov_27.884340_4	-	7.4e-77	251.6	13.7	1.4e-76	250.7	13.7	14	1	0	0	1	1	1	1	-	F1561_NODE_1_length_7724_cov_27.884340	G	4317	52	REVERSE	4265
Pisuviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1561_NODE_131_length_2099_cov_14.308708_1	-	1.1e-20	65.8	0.1	1.3e-20	65.5	0.1	11	1	0	0	1	1	1	1	-	F1561_NODE_131_length_2099_cov_14.308708	N	528	1916	FORWARD	1388
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1186_NODE_5097_length_1166_cov_2.205221_2	-	0.0016	9.1	7.9	0.0022	8.6	7.9	11	1	0	0	1	1	1	1	-	F1186_NODE_5097_length_1166_cov_2.205221	N	1165	53	REVERSE	1112
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1186_NODE_5928_length_1077_cov_5.977495_1	-	7e-04	10.4	32.1	0.00084	10.1	32.1	1	1	0	0	1	1	1	1	-	F1186_NODE_5928_length_1077_cov_5.977495	N	3	1076	FORWARD	1073
ALL_NCBI_Palmdb_RdRp.Cryppavirales.0.4.fasta	-	F1127_NODE_3244_length_1438_cov_3.433116_2	-	0.00049	11.1	9.9	0.00064	10.7	9.9	13	1	0	0	1	1	1	1	-	F1127_NODE_3244_length_1438_cov_3.433116	N	1436	3	REVERSE	1433
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1410_NODE_1148_length_1877_cov_19.226674_1	-	0.00019	12.1	0.8	0.00028	11.5	0.8	12	1	0	0	1	1	1	1	-	F1410_NODE_1148_length_1877_cov_19.226674	N	2	1876	FORWARD	1874
Duplornaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1132_NODE_2_length_3968_cov_71.654741_2	-	1.4e-13	42.2	0.7	1.9e-13	41.8	0.7	12	1	0	0	1	1	1	1	-	F1132_NODE_2_length_3968_cov_71.654741	G	1906	719	REVERSE	1187
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1132_NODE_4_length_3029_cov_94.587088_2	-	7.5e-70	228.6	18.9	9.6e-70	228.3	18.9	11	1	0	0	1	1	1	1	-	F1132_NODE_4_length_3029_cov_94.587088	G	32	2656	FORWARD	2624
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1132_NODE_7_length_2830_cov_221.665225_3	-	2.2e-77	253.5	3.7	3.1e-77	253	3.7	11	1	0	0	1	1	1	1	-	F1132_NODE_7_length_2830_cov_221.665225	G	2809	20	REVERSE	2789
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1132_NODE_20_length_1630_cov_351.145397_1	-	1.9e-57	187.7	2.3	2.2e-57	187.4	2.3	1	1	0	0	1	1	1	1	-	F1132_NODE_20_length_1630_cov_351.145397	G	1	1629	FORWARD	1628
ALL_NCBI_Palmdb_RdRp.Reovirales.0.4.fasta	-	F1277_NODE_2326_length_1395_cov_2.188060_1	-	6.4e-05	13.7	0.9	7.9e-05	13.4	0.9	11	1	0	0	1	1	1	1	-	F1277_NODE_2326_length_1395_cov_2.188060	N	1393	2	REVERSE	1391
ALL_NCBI_Palmdb_RdRp.Monjiviricetes_1.0.4.fasta	-	F1568_NODE_1_length_14237_cov_127.790439_5	-	7.4e-201	661.6	4.2	1.5e-200	660.6	4.2	14	1	0	0	1	1	1	1	-	F1568_NODE_1_length_14237_cov_127.790439	G	7254	376	REVERSE	6878
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1182_NODE_14_length_2324_cov_40.641692_1	-	4.2e-133	437.9	19.6	5.3e-133	437.5	19.6	1	1	0	0	1	1	1	1	-	F1182_NODE_14_length_2324_cov_40.641692	G	1	2031	FORWARD	2030
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1183_NODE_2_length_5307_cov_3.704303_2	-	8.1e-101	330.9	1.2	1.1e-100	330.5	1.2	11	1	0	0	1	1	1	1	-	F1183_NODE_2_length_5307_cov_3.704303	G	2537	3	REVERSE	2534
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1583_NODE_1_length_7023_cov_400.040758_2	-	1.6e-95	313.3	1	2.2e-95	312.9	0.1	14	1	1	1	2	2	2	1	-	F1583_NODE_1_length_7023_cov_400.040758	G	3486	6713	FORWARD	3227
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1584_NODE_52_length_2510_cov_11.737271_1	-	1.4e-133	439.5	19.5	1.7e-133	439.2	19.5	1	1	0	0	1	1	1	1	-	F1584_NODE_52_length_2510_cov_11.737271	G	2509	479	REVERSE	2030
ALL_FINAL_RdRp_cores_0.3.clstr_652.Palmdb.0.4.fasta	-	F1584_NODE_674_length_1172_cov_1.921218_2	-	0.0022	8.9	8.8	0.0028	8.6	8.8	11	1	0	0	1	1	1	1	-	F1584_NODE_674_length_1172_cov_1.921218	N	2	1171	FORWARD	1169
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1585_NODE_2_length_2559_cov_71.784345_1	-	3.1e-117	385.4	24.5	4.2e-117	385	24.5	11	1	0	0	1	1	1	1	-	F1585_NODE_2_length_2559_cov_71.784345	G	2558	498	REVERSE	2060
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1586_NODE_7_length_3277_cov_3101.561142_2	-	1.3e-90	297.3	0	1.7e-90	296.8	0	11	1	0	0	1	1	1	1	-	F1586_NODE_7_length_3277_cov_3101.561142	G	3275	33	REVERSE	3242
ALL_NCBI_Palmdb_RdRp.Monjiviricetes_1.0.4.fasta	-	F1588_NODE_1_length_11833_cov_1389.869587_4	-	4.6e-154	506.9	0.2	7.4e-154	506.2	0.2	12	1	0	0	1	1	1	1	-	F1588_NODE_1_length_11833_cov_1389.869587	G	5267	11674	FORWARD	6407
ALL_NCBI_Palmdb_RdRp.Ourlivirales.0.4.fasta	-	F1588_NODE_16_length_2162_cov_36.273849_1	-	2e-114	376.1	17.8	2.6e-114	375.7	17.8	1	1	0	0	1	1	1	1	-	F1588_NODE_16_length_2162_cov_36.273849	G	2160	265	REVERSE	1895
ALL_FINAL_RdRp_cores_0.3.clstr_378.Palmdb.0.4.fasta	-	F1616_NODE_2167_length_1573_cov_2.209486_1	-	0.00025	11.4	0	0.00049	10.5	0	14	1	0	0	1	1	1	1	-	F1616_NODE_2167_length_1573_cov_2.209486	N	3	1457	FORWARD	1454
Negarnaviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1616_NODE_2518_length_1476_cov_2.945813_1	-	5.3e-12	37	0	5.3e-12	37	0	18	1	1	1	2	2	2	1	-	F1616_NODE_2518_length_1476_cov_2.945813	N	52	1389	FORWARD	1337
Lenarviricota.ALL_RdRp_Palmdb_0.4.fasta	-	F1616_NODE_4074_length_1151_cov_1.758212_1	-	0.00062	10.6	0	0.00075	10.4	0	12	1	0	0	1	1	1	1	-	F1616_NODE_4074_length_1151_cov_1.758212	N	1	1017	FORWARD	1016
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1563_NODE_2591_length_1265_cov_5.256198_3	-	0.00037	11.7	14.4	0.00044	11.5	14.4	1	1	0	0	1	1	1	1	-	F1563_NODE_2591_length_1265_cov_5.256198	N	1263	1	REVERSE	1262
ALL_NCBI_Palmdb_RdRp.Amarillovirales.0.4.fasta	-	F1200_NODE_1872_length_2023_cov_2.848577_2	-	0.00018	12.4	0	0.00025	11.9	0	11	1	0	0	1	1	1	1	-	F1200_NODE_1872_length_2023_cov_2.848577	N	28	1839	FORWARD	1811
ALL_NCBI_Palmdb_RdRp.Chunqiuviricetes.0.4.fasta	-	F1015_NODE_4181_length_1038_cov_1.676501_1	-	0.00034	11.1	0	0.00045	10.7	0	11	1	0	0	1	1	1	1	-	F1015_NODE_4181_length_1038_cov_1.676501	N	1036	14	REVERSE	1022
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta	-	F1367_NODE_2_length_7664_cov_2925.898935_1	-	2.9e-125	412.2	14.9	6.4e-125	411.1	14.9	16	1	0	0	1	1	1	1	-	F1367_NODE_2_length_7664_cov_2925.898935	G	3	7409	FORWARD	7406
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta	-	F1367_NODE_3_length_7143_cov_133.601298_1	-	5e-65	212.9	15.2	5e-65	212.9	15.2	23	3	1	1	4	4	4	1	-	F1367_NODE_3_length_7143_cov_133.601298	G	3	7025	FORWARD	7022
ALL_NCBI_Palmdb_RdRp.Ellioviricetes.0.4.fasta	-	F1367_NODE_4_length_7142_cov_77.610837_1	-	3.6e-66	216.7	12	3.6e-66	216.7	12	24	2	1	0	2	2	2	1	-	F1367_NODE_4_length_7142_cov_77.610837	G	7140	112	REVERSE	7028
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1367_NODE_12_length_4976_cov_10.137167_3	-	1.3e-127	419.5	0	1.8e-127	419	0	11	1	0	0	1	1	1	1	-	F1367_NODE_12_length_4976_cov_10.137167	G	2775	4	REVERSE	2771
ALL_NCBI_Palmdb_RdRp.Ghabrivirales.0.4.fasta	-	F1367_NODE_33_length_3638_cov_33.225230_1	-	1.7e-100	329.8	0	2.7e-100	329.1	0	12	1	0	0	1	1	1	1	-	F1367_NODE_33_length_3638_cov_33.225230	N	3530	114	REVERSE	3416
ALL_FINAL_RdRp_cores_0.3.clstr_1170.Palmdb.0.4.fasta	-	F1367_NODE_80_length_2789_cov_5.838332_1	-	0.00036	11.2	0	0.00058	10.5	0	12	1	0	0	1	1	1	1	-	F1367_NODE_80_length_2789_cov_5.838332	N	2660	3	REVERSE	2657
ALL_NCBI_Palmdb_RdRp.Wolframvirales.0.4.fasta	-	F1367_NODE_208_length_2030_cov_14.963544_1	-	1.4e-26	85.7	2.7	5.7e-26	83.7	2.6	19	1	1	1	2	2	2	1	-	F1367_NODE_208_length_2030_cov_14.963544	G	2028	55	REVERSE	1973
ALL_FINAL_RdRp_cores_0.3.clstr_197.Palmdb.0.4.fasta	-	F1367_NODE_262_length_1866_cov_2.142463_1	-	0.00068	10.4	29.3	0.0011	9.7	29.2	13	1	1	0	1	1	1	1	-	F1367_NODE_262_length_1866_cov_2.142463	N	692	1768	FORWARD	1076
ALL_NCBI_Palmdb_RdRp.Durnavirales.0.4.fasta	-	F1367_NODE_265_length_1859_cov_6.491685_1	-	8e-78	255.1	3.3	1e-77	254.7	3.3	1	1	0	0	1	1	1	1	-	F1367_NODE_265_length_1859_cov_6.491685	N	1	1620	FORWARD	1619
ALL_NCBI_Palmdb_RdRp.Martellivirales_Cter_GDD.0.4.fasta	-	F1360_NODE_1605_length_2255_cov_3.566818_2	-	9e-08	23.2	9.9	1e-07	23	9.9	1	1	0	0	1	1	1	1	-	F1360_NODE_1605_length_2255_cov_3.566818	N	2253	136	REVERSE	2117
